S2_B4,S2_B5,S2_B6,S2_B7,S2_B8,L8_B4,L8_B5,L8_B6,L8_B7,Year,Month,Predicted Soil Moisture
0.1943,0.2225,0.2339,0.2513,0.2634,0.180779,0.264035,0.355913,0.319846,2022,4,0.05519744
0.2396,0.2662,0.2952,0.306,0.3275,0.558271,0.594255,0.458048,0.36771,2021,1,0.10048219
0.2338,0.2519,0.2556,0.2607,0.2715,0.097536,0.247068,0.262894,0.167318,2020,1,0.11450255
0.305,0.3365,0.3457,0.3591,0.34785,0.280356,0.343111,0.412989,0.354125,2023,6,0.13587227
0.1071,0.1397,0.1985,0.2184,0.2349,0.151959,0.237759,0.232355,0.208458,2019,12,0.113667674
0.3278,0.3602,0.3619,0.3693,0.3468,0.280618,0.370103,0.36584,0.289335,2021,7,0.122792244
0.1031,0.1319,0.1718,0.1939,0.1929,0.080638,0.181535,0.156139,0.115686,2023,3,0.1113611
0.1787,0.20945,0.22905,0.2491,0.2652,0.168349,0.269783,0.357563,0.28048,2020,4,0.07422332
0.1928,0.2476,0.30715,0.3371,0.33525,0.166163,0.348281,0.316849,0.240811,2023,9,0.1338522
0.1158,0.1435,0.185,0.1968,0.204,0.10437,0.237676,0.214893,0.150446,2021,11,0.10330558
0.2346,0.26105,0.2768,0.2875,0.2941,0.22383,0.285609,0.313728,0.289528,2023,4,0.07967451
0.0777,0.1224,0.2237,0.2562,0.26995,0.071136,0.298644,0.145648,0.090991,2019,1,0.079895824
0.0782,0.121,0.224,0.2591,0.2718,0.082329,0.279091,0.198228,0.125573,2020,2,0.089526065
0.2016,0.22445,0.235,0.24645,0.2588,0.193718,0.254383,0.338876,0.313838,2021,2,0.08539028
0.1059,0.1345,0.17475,0.1914,0.19555,0.086206,0.1993,0.216433,0.161584,2019,11,0.12997553
0.2263,0.2541,0.2612,0.2754,0.2788,0.215346,0.292635,0.348405,0.305711,2023,5,0.086289614
0.12635,0.1537,0.1747,0.1885,0.1964,0.131925,0.203315,0.182951,0.141193,2023,3,0.09746519
0.2224,0.25315,0.28815,0.30965,0.32355,0.195409,0.287905,0.322335,0.284454,2020,10,0.10487724
0.2963,0.3268,0.3364,0.3465,0.3416,0.30589,0.366184,0.398813,0.326556,2019,5,0.07705159
0.30365,0.33625,0.34435,0.3578,0.35605,0.178881,0.301531,0.272574,0.212748,2022,6,0.080450594
0.18225,0.225,0.2748,0.30165,0.32475,0.165613,0.302013,0.326708,0.251028,2021,3,0.079357855
0.196,0.2256,0.26545,0.2813,0.2747,0.152729,0.258466,0.240165,0.191311,2019,10,0.13392217
0.15795,0.1963,0.256,0.2861,0.28565,0.127126,0.319035,0.26772,0.192315,2019,11,0.1252074
0.268,0.30225,0.33385,0.34865,0.354,0.248814,0.336938,0.368948,0.341489,2020,10,0.105740435
0.18855,0.22825,0.28975,0.31655,0.332,0.22042,0.396159,0.333294,0.280191,2023,2,0.08932174
0.119,0.1804,0.2896,0.3169,0.3007,0.326653,0.419754,0.422064,0.336869,2021,9,0.14900053
0.1272,0.1703,0.2205,0.2425,0.2502,0.083374,0.26673,0.191394,0.132558,2022,10,0.113494694
0.2133,0.2524,0.2976,0.325,0.3081,0.776773,0.81343,0.503258,0.353933,2021,9,0.14878687
0.0602,0.1123,0.2238,0.2597,0.2732,0.064715,0.265878,0.209186,0.122108,2022,10,0.12274905
0.1866,0.2199,0.2456,0.2646,0.2691,0.272258,0.352915,0.26706,0.252265,2023,12,0.10140775
0.1926,0.2295,0.2672,0.2923,0.2787,0.207495,0.325511,0.321194,0.244703,2021,9,0.15213206
0.2445,0.2902,0.3401,0.3624,0.3531,0.252155,0.321263,0.36782,0.31909,2023,7,0.16908832
0.2613,0.2835,0.2924,0.3041,0.3122,0.352434,0.470959,0.409304,0.368494,2019,1,0.08461646
0.2209,0.2495,0.2664,0.2826,0.2876,0.204773,0.274348,0.31766,0.288373,2023,12,0.10277175
0.2117,0.26065,0.3262,0.346,0.3414,0.490993,0.574125,0.387606,0.283093,2023,7,0.17338373
0.0993,0.1642,0.3636,0.4292,0.408,0.27388,0.352558,0.403873,0.32415,2020,8,0.16497117
0.2567,0.2832,0.2899,0.3093,0.2937,0.06213,0.443349,0.21283,0.110393,2023,8,0.15007748
0.2912,0.3221,0.3328,0.3452,0.3437,0.78769,0.782713,0.42414,0.302975,2022,7,0.18915808
0.18105,0.19835,0.196,0.20775,0.2043,0.255868,0.22273,0.0728,0.070518,2023,6,0.13941911
0.23165,0.2675,0.2838,0.2991,0.2961,0.22614,0.31887,0.348378,0.252513,2023,6,0.12360632
0.29975,0.32085,0.32,0.3316,0.34515,0.130248,0.258618,0.285953,0.218413,2023,1,0.10248473
0.2114,0.2394,0.2585,0.2758,0.2951,0.205515,0.249831,0.260144,0.244538,2019,2,0.08401137
0.32425,0.3557,0.35825,0.37055,0.362,0.304983,0.361358,0.420895,0.372688,2021,5,0.08260982
0.1575,0.1827,0.1992,0.21,0.2097,0.125408,0.194639,0.19138,0.139653,2019,6,0.08770602
0.31965,0.34515,0.3462,0.35655,0.36035,0.283106,0.325883,0.409675,0.386561,2022,5,0.07427587
0.10945,0.1434,0.17855,0.19945,0.22175,0.17906,0.235435,0.308145,0.24088,2021,1,0.10682765
0.1415,0.1773,0.2248,0.24805,0.2723,0.133479,0.279655,0.319585,0.224091,2023,2,0.089994274
0.2226,0.2655,0.2912,0.3086,0.3041,0.212321,0.313013,0.337749,0.276575,2023,9,0.13471743
0.1178,0.14025,0.16865,0.184,0.1978,0.288015,0.354813,0.306523,0.253943,2020,1,0.119746886
0.2923,0.3166,0.3207,0.3298,0.3415,0.256046,0.311349,0.391938,0.358814,2021,4,0.068749174
0.2965,0.3253,0.3347,0.3478,0.3494,0.27355,0.332593,0.414873,0.398345,2022,3,0.084787466
0.123,0.1488,0.1761,0.1923,0.1991,0.074753,0.269686,0.209475,0.144163,2019,12,0.11187102
0.3299,0.3565,0.357,0.3673,0.3816,0.304804,0.359584,0.403364,0.353988,2022,12,0.08660454
0.1658,0.1888,0.2107,0.2228,0.2341,0.144768,0.216295,0.240468,0.192728,2020,11,0.10780933
0.1098,0.1412,0.2061,0.2263,0.2403,0.092903,0.245321,0.259731,0.173849,2021,12,0.102003105
0.293,0.3257,0.325,0.3433,0.336,0.267266,0.326281,0.390769,0.352805,2021,5,0.0814764
0.0875,0.13245,0.25495,0.29445,0.3041,0.20689,0.306715,0.348391,0.309589,2019,1,0.08995192
0.0663,0.1102,0.198,0.2315,0.2504,0.069198,0.255538,0.20799,0.11713,2023,11,0.108504154
0.0542,0.1121,0.276,0.3479,0.3441,0.085601,0.278156,0.212088,0.132489,2022,9,0.14449488
0.1183,0.1574,0.2262,0.2506,0.2651,0.234899,0.29863,0.370556,0.333693,2019,1,0.09327909
0.2671,0.2992,0.3218,0.3411,0.3226,0.17873,0.29984,0.299923,0.220805,2020,8,0.15214494
0.08245,0.129,0.2175,0.2513,0.26145,0.088585,0.264035,0.23219,0.161639,2020,10,0.11493429
0.10585,0.1444,0.24235,0.28195,0.2935,0.095254,0.264241,0.171016,0.122273,2020,2,0.09059148
0.1825,0.22265,0.2945,0.3221,0.3407,0.170631,0.326213,0.306578,0.255166,2021,2,0.084461585
0.1046,0.1518,0.3086,0.3947,0.368,0.21932,0.345229,0.347525,0.267679,2020,8,0.15278648
0.1229,0.1467,0.2129,0.231,0.2397,0.096945,0.219499,0.181975,0.13253,2021,11,0.09962477
0.25725,0.2881,0.30135,0.3177,0.333,0.217725,0.295,0.381006,0.350371,2022,4,0.059972007
0.2862,0.3062,0.3036,0.308,0.3122,0.261643,0.298369,0.363888,0.347896,2019,11,0.1375953
0.1994,0.2541,0.3209,0.3448,0.3414,0.1685,0.349491,0.30754,0.213298,2023,7,0.16681509
0.1742,0.2111,0.2371,0.2623,0.2837,0.093576,0.2136,0.216859,0.16366,2022,11,0.09975801
0.2981,0.3248,0.3281,0.3403,0.3323,0.282886,0.340788,0.403529,0.367655,2019,6,0.09081009
0.1508,0.1844,0.23205,0.25195,0.25855,0.141138,0.23879,0.228643,0.181343,2022,10,0.116281405
0.1176,0.1656,0.2737,0.3067,0.3122,0.139158,0.257023,0.305216,0.246435,2019,1,0.09303308
0.21195,0.2568,0.30595,0.33125,0.334,0.175141,0.316821,0.306124,0.253063,2022,10,0.11579487
0.1417,0.1764,0.1945,0.2172,0.2323,0.112043,0.213188,0.306083,0.223418,2019,4,0.06941325
0.2655,0.2827,0.2897,0.2983,0.3133,0.171168,0.244125,0.320726,0.290628,2022,1,0.12811907
0.19115,0.2212,0.2537,0.2697,0.2786,0.167373,0.246353,0.266235,0.234926,2022,4,0.058489762
0.24125,0.2742,0.2916,0.3118,0.31295,0.214343,0.31194,0.370268,0.312985,2023,5,0.081994876
0.22685,0.2635,0.2851,0.3074,0.321,0.168541,0.287809,0.321524,0.246545,2022,4,0.055736594
0.1063,0.13965,0.2313,0.27365,0.2804,0.099104,0.255895,0.17004,0.126013,2021,3,0.07754104
0.15065,0.18735,0.2084,0.22435,0.2118,0.180449,0.36023,0.324219,0.247508,2020,7,0.123306
0.1626,0.1871,0.1915,0.2037,0.2099,0.124679,0.110846,0.041615,0.026875,2022,10,0.13390666
0.1757,0.2097,0.272,0.2922,0.2982,0.182195,0.267101,0.272271,0.203906,2020,3,0.10200407
0.15045,0.20005,0.312,0.3514,0.3523,0.128226,0.345311,0.251729,0.183611,2023,10,0.11438188
0.28885,0.30755,0.3121,0.3175,0.3228,0.27454,0.31161,0.381295,0.375988,2021,11,0.10953956
0.19345,0.23425,0.27895,0.30395,0.3192,0.14199,0.300088,0.337268,0.25353,2020,5,0.07402568
0.09505,0.13505,0.234,0.286,0.30595,0.089108,0.24363,0.2345,0.174179,2022,2,0.08185607
0.0609,0.1095,0.2372,0.2887,0.3048,0.059036,0.299978,0.168981,0.10877,2023,2,0.094178215
0.2667,0.2845,0.2913,0.2979,0.3144,0.3973,0.459313,0.470285,0.41589,2019,12,0.119828984
0.27445,0.3075,0.3205,0.3377,0.35795,0.151216,0.320713,0.277744,0.19611,2023,1,0.087947495
0.2513,0.2867,0.3109,0.3333,0.3121,0.412439,0.589443,0.180449,0.156991,2020,8,0.15925005
0.1217,0.1602,0.2189,0.2473,0.2623,0.11405,0.261821,0.256693,0.188355,2022,10,0.11823849
0.2479,0.27975,0.2954,0.3028,0.30485,0.229275,0.270374,0.422889,0.356243,2022,2,0.09581604
0.08565,0.10985,0.1518,0.17,0.1791,0.098458,0.248635,0.15838,0.104178,2021,12,0.105623566
0.2976,0.32085,0.31665,0.3286,0.31795,0.276713,0.321015,0.385489,0.349588,2019,6,0.08855333
0.1669,0.2072,0.2662,0.29265,0.3078,0.1586,0.310826,0.312559,0.230581,2020,10,0.110917315
0.0706,0.1339,0.2732,0.325,0.3182,0.458405,0.518465,0.4501,0.35605,2020,6,0.11760349
0.2818,0.3054,0.30765,0.3178,0.31415,0.273124,0.335439,0.398276,0.35957,2019,5,0.07208481
0.27255,0.2919,0.3,0.30885,0.3203,0.26079,0.299496,0.361138,0.352736,2020,11,0.11211663
0.1222,0.1689,0.2685,0.3011,0.3173,0.442744,0.623928,0.382725,0.290078,2020,1,0.1241104
0.22125,0.24675,0.25665,0.2683,0.27325,0.147394,0.261161,0.230691,0.190005,2021,10,0.12132363
0.1425,0.1682,0.1996,0.2123,0.2195,0.242874,0.305766,0.378834,0.344816,2020,1,0.11436856
0.2233,0.25155,0.2866,0.30145,0.31165,0.21184,0.312751,0.335274,0.298905,2020,2,0.09148267
0.284,0.3136,0.32475,0.34415,0.3323,0.189826,0.366899,0.31458,0.235243,2019,9,0.14079845
0.2757,0.3128,0.32525,0.34225,0.3359,0.258769,0.347511,0.430685,0.364946,2019,6,0.08670584
0.0874,0.1328,0.2166,0.2451,0.2539,0.091486,0.286035,0.250368,0.157885,2019,10,0.12770882
0.1274,0.1481,0.1631,0.1749,0.1708,0.362251,0.451626,0.426863,0.349945,2021,6,0.11073157
0.17555,0.21375,0.24915,0.2751,0.2848,0.148013,0.274141,0.329609,0.241045,2022,5,0.059240405
0.30665,0.33405,0.33895,0.3539,0.35485,0.107945,0.340059,0.215319,0.136848,2022,6,0.08173846
0.2048,0.2421,0.28,0.2999,0.2988,0.15629,0.294423,0.227708,0.185743,2021,5,0.08558873
0.23975,0.2776,0.30635,0.33125,0.33485,0.181631,0.279408,0.363269,0.299056,2019,5,0.06877396
0.1236,0.1476,0.1651,0.1806,0.17975,0.12021,0.19721,0.227598,0.176035,2023,6,0.12156603
0.3207,0.3517,0.3531,0.3615,0.349,0.404588,0.492189,0.428238,0.329499,2019,8,0.14912604
0.1981,0.22,0.2321,0.2457,0.236,0.31766,0.38234,0.43415,0.377459,2021,8,0.123975225
0.2439,0.2694,0.2825,0.2971,0.3081,0.225095,0.30578,0.386905,0.352558,2021,4,0.06715305
0.1847,0.2203,0.2591,0.2771,0.2998,0.149415,0.32492,0.283698,0.230403,2021,1,0.101596095
0.07345,0.12685,0.2981,0.3466,0.35805,0.251811,0.313961,0.374613,0.345463,2022,1,0.119245976
0.18115,0.21735,0.27505,0.29975,0.3112,0.159645,0.312105,0.284371,0.228753,2020,10,0.10817149
0.2698,0.3004,0.3087,0.3139,0.3059,0.155493,0.313728,0.26706,0.218,2020,3,0.09630177
0.15135,0.196,0.24945,0.27275,0.28055,0.127511,0.304089,0.257353,0.172955,2022,5,0.05896587
0.19475,0.2298,0.26765,0.28875,0.30325,0.372825,0.4655,0.45978,0.39378,2023,5,0.09112446
0.2246,0.259,0.2848,0.30755,0.304,0.207193,0.301779,0.377156,0.339344,2019,6,0.08348464
0.17575,0.22085,0.29385,0.3264,0.31045,0.394151,0.488641,0.414611,0.312985,2021,7,0.12099813
0.23555,0.26965,0.2998,0.3201,0.3416,0.222414,0.327175,0.361248,0.307856,2022,12,0.09509325
0.24475,0.2826,0.3065,0.3191,0.3235,0.22966,0.311335,0.34758,0.311528,2022,10,0.117074
0.2451,0.2705,0.2766,0.288,0.2969,0.233771,0.29951,0.358855,0.303181,2021,3,0.07907192
0.2637,0.2861,0.2822,0.2937,0.2907,0.208898,0.259676,0.292938,0.243685,2023,5,0.08252765
0.27455,0.2999,0.30625,0.31565,0.3244,0.122149,0.261918,0.222936,0.167826,2019,2,0.0817306
0.2116,0.2504,0.2849,0.3071,0.3206,0.196179,0.324975,0.336071,0.270388,2022,10,0.11372349
0.19395,0.2252,0.24955,0.26565,0.2754,0.170741,0.26112,0.282213,0.228904,2022,4,0.054574452
0.1083,0.1802,0.3428,0.3931,0.39,0.877395,0.856,0.465143,0.337075,2022,6,0.08985012
0.1469,0.1678,0.1858,0.2021,0.2239,0.087265,0.26068,0.23164,0.15739,2020,1,0.1167239
0.2381,0.2662,0.2815,0.2982,0.3083,0.203508,0.277373,0.340238,0.297241,2023,12,0.10019099
0.2485,0.2757,0.284,0.2918,0.2939,0.068263,0.343153,0.161474,0.09843,2020,3,0.10055999
0.16025,0.1963,0.2613,0.2873,0.2797,0.174591,0.307031,0.27674,0.203851,2019,6,0.08436809
0.1099,0.1445,0.209,0.2343,0.2375,0.146761,0.242186,0.195285,0.147243,2023,11,0.104182616
0.2686,0.2928,0.2939,0.3094,0.2966,0.43866,0.52556,0.371051,0.260666,2021,7,0.12643526
0.25375,0.2835,0.28945,0.3018,0.28875,0.28411,0.356641,0.420455,0.333761,2021,9,0.1490627
0.1272,0.17405,0.27045,0.3037,0.32295,0.107863,0.31139,0.238845,0.17554,2022,2,0.08381317
0.0727,0.1269,0.3212,0.404,0.3826,0.297516,0.401398,0.346301,0.272574,2020,8,0.16275716
0.15,0.18245,0.22195,0.2441,0.24855,0.105855,0.18258,0.232383,0.169903,2023,4,0.0871333
0.2061,0.2498,0.308,0.3276,0.3199,0.207633,0.342754,0.301628,0.201734,2023,7,0.16380683
0.2842,0.3197,0.3365,0.3519,0.3354,0.163385,0.345724,0.309561,0.23417,2021,8,0.12696715
0.23645,0.27785,0.3114,0.3351,0.33955,0.204168,0.32822,0.36771,0.278308,2022,6,0.079739444
0.283,0.31385,0.3183,0.3315,0.3341,0.256679,0.315694,0.382753,0.342836,2023,5,0.09007684
0.1223,0.1795,0.3194,0.3624,0.3615,0.58287,0.672011,0.236659,0.213586,2023,6,0.14282282
0.1575,0.2003,0.2581,0.29625,0.2884,0.298933,0.367806,0.406334,0.345105,2021,7,0.1254829
0.1313,0.1732,0.2694,0.3074,0.3129,0.149209,0.341406,0.294148,0.215058,2021,5,0.08453095
0.168,0.2185,0.2829,0.30785,0.31235,0.154516,0.31766,0.327299,0.257669,2023,10,0.11608349
0.314,0.3471,0.3488,0.3545,0.3531,0.3005,0.351568,0.471578,0.42854,2022,4,0.083471514
0.1607,0.1854,0.2095,0.2247,0.2137,0.247521,0.397644,0.244648,0.176063,2023,7,0.17043738
0.17695,0.21335,0.26565,0.28375,0.2911,0.06081,0.17686,0.1179,0.079235,2020,1,0.11937344
0.1546,0.1806,0.1996,0.2184,0.2352,0.298149,0.344101,0.416055,0.392185,2019,3,0.07982281
0.1602,0.1954,0.2155,0.2358,0.2509,0.14892,0.249199,0.366115,0.279999,2022,12,0.099301025
0.1567,0.1979,0.2443,0.2744,0.2723,0.192508,0.307953,0.363888,0.289968,2021,6,0.10858335
0.2029,0.2417,0.2702,0.2931,0.2934,0.348914,0.427908,0.460454,0.379645,2020,6,0.10568458
0.2529,0.271,0.26595,0.27505,0.27345,0.227928,0.261753,0.307953,0.274568,2022,4,0.057604004
0.1842,0.2139,0.2502,0.267,0.2807,0.173739,0.282268,0.352599,0.297571,2021,2,0.0895528
0.3152,0.3445,0.3512,0.3668,0.3574,0.283436,0.330008,0.384086,0.334215,2022,6,0.08639447
0.0772,0.1153,0.2486,0.2946,0.3046,0.047239,0.359666,0.133781,0.072965,2021,2,0.09165629
0.2479,0.2802,0.29275,0.3071,0.30115,0.265988,0.304116,0.374489,0.343744,2020,6,0.09947634
0.3323,0.3657,0.3649,0.3873,0.3619,0.189593,0.353383,0.32558,0.24594,2021,7,0.121523276
0.1406,0.19505,0.30515,0.34105,0.3396,0.135033,0.339468,0.295261,0.225054,2019,10,0.119427435
0.245,0.2818,0.3212,0.3414,0.3231,0.255661,0.360464,0.392556,0.320768,2020,7,0.12624525
0.22015,0.24445,0.27395,0.28495,0.3042,0.143956,0.28334,0.195051,0.13748,2021,1,0.104517005
0.1484,0.1782,0.2003,0.2181,0.2302,0.127676,0.245528,0.269494,0.221218,2023,3,0.097914204
0.1073,0.1618,0.2175,0.2427,0.2211,0.20414,0.317055,0.354483,0.277703,2022,7,0.19598204
0.1274,0.1646,0.2268,0.2503,0.257,0.612281,0.641858,0.212638,0.208513,2021,4,0.06568088
0.2739,0.31035,0.3227,0.3424,0.35195,0.231764,0.315859,0.361825,0.316821,2023,4,0.082815856
0.2052,0.2557,0.3332,0.372,0.3456,0.247535,0.38509,0.32723,0.279408,2020,8,0.15221624
0.2373,0.2662,0.2772,0.293,0.2956,0.217175,0.293488,0.379893,0.354689,2019,4,0.07430027
0.2317,0.2599,0.2715,0.2875,0.2852,0.21393,0.288441,0.340719,0.303855,2019,11,0.1231902
0.2589,0.2912,0.2953,0.3104,0.3098,0.217835,0.290903,0.358223,0.277194,2019,6,0.07716887
0.10375,0.1464,0.2325,0.2579,0.2673,0.169545,0.234101,0.309974,0.276218,2021,10,0.12373063
0.2653,0.301,0.32835,0.34525,0.3606,0.23802,0.332015,0.380621,0.315735,2022,12,0.09180992
0.06115,0.1155,0.2626,0.3377,0.3282,0.087031,0.292759,0.186403,0.110544,2023,8,0.1314938
0.2012,0.2448,0.3032,0.328,0.3383,0.160209,0.318031,0.275833,0.204924,2020,10,0.10690648
0.1874,0.2166,0.2438,0.26045,0.26185,0.241925,0.31425,0.38828,0.347236,2019,5,0.073764645
0.24275,0.2722,0.29305,0.3077,0.3168,0.06422,0.192755,0.152949,0.098856,2020,12,0.101043604
0.08,0.1242,0.2484,0.2965,0.315,0.066626,0.32129,0.178964,0.105745,2020,10,0.10795096
0.1469,0.1839,0.2697,0.3005,0.3135,0.151505,0.337185,0.277936,0.218014,2020,3,0.10282858
0.1658,0.1999,0.2337,0.2538,0.2601,0.15112,0.255098,0.317275,0.26739,2023,10,0.11511245
0.19145,0.22215,0.25365,0.27805,0.3006,0.189606,0.302604,0.390783,0.330558,2021,3,0.08393439
0.1182,0.1642,0.2816,0.3149,0.3314,0.191875,0.264448,0.270718,0.241733,2021,12,0.10259118
0.2345,0.2641,0.2776,0.29595,0.29175,0.210383,0.293818,0.382065,0.343648,2021,5,0.086012945
0.2947,0.3236,0.3288,0.3414,0.3365,0.195546,0.323256,0.305079,0.242118,2022,6,0.07854912
0.2158,0.2464,0.27155,0.2862,0.28805,0.446924,0.48827,0.432858,0.358278,2019,10,0.12919268
0.2774,0.3191,0.3492,0.3668,0.341,0.19644,0.397575,0.337763,0.250533,2022,7,0.19515142
0.22665,0.25605,0.27395,0.2893,0.30105,0.209296,0.281401,0.322954,0.286668,2020,2,0.0929754
0.2358,0.25595,0.2614,0.27035,0.28065,0.153774,0.274581,0.316491,0.244703,2020,1,0.11534472
0.2932,0.3171,0.32,0.3266,0.3048,0.129065,0.36562,0.24836,0.160745,2022,7,0.19598237
0.0625,0.1094,0.26465,0.31805,0.33355,0.766598,0.787333,0.625495,0.532518,2021,1,0.101769924
0.24925,0.2734,0.2871,0.2991,0.3134,0.18522,0.280865,0.317523,0.27509,2019,2,0.08231452
0.1265,0.1643,0.2127,0.2286,0.2381,0.093494,0.280109,0.195904,0.141083,2021,12,0.098293066
0.07295,0.0938,0.123,0.13325,0.13085,0.066585,0.160401,0.132695,0.090538,2019,11,0.12664777
0.2443,0.2838,0.3189,0.3373,0.3211,0.174963,0.383633,0.277043,0.200648,2020,7,0.12739657
0.1122,0.1545,0.1775,0.189,0.177,0.163894,0.306096,0.27388,0.20095,2020,7,0.12721217
0.2535,0.2774,0.28675,0.2932,0.2968,0.226388,0.284646,0.339509,0.310235,2019,1,0.0957373
0.1333,0.16465,0.19965,0.22035,0.2243,0.390508,0.4424,0.340334,0.242228,2023,6,0.1286598
0.0888,0.1331,0.2183,0.245,0.2686,0.079744,0.291673,0.211565,0.140189,2021,2,0.0834413
0.20085,0.22915,0.25815,0.2749,0.29605,0.131238,0.267033,0.233991,0.167661,2019,3,0.078864224
0.1268,0.1864,0.3136,0.3439,0.3577,0.100286,0.385063,0.199245,0.131499,2023,2,0.08112395
0.26795,0.30535,0.3197,0.33225,0.3333,0.227488,0.314814,0.363489,0.325731,2023,3,0.097624935
0.1109,0.1272,0.1305,0.136,0.1299,0.295963,0.342823,0.410555,0.369828,2021,6,0.1319755
0.1357,0.17035,0.22505,0.24475,0.25625,0.11999,0.265823,0.223321,0.171883,2020,10,0.10956392
0.0752,0.1177,0.25585,0.3028,0.3034,0.158023,0.292731,0.29577,0.22647,2019,12,0.13334577
0.2489,0.2844,0.3012,0.3234,0.3151,0.29896,0.380168,0.366088,0.31194,2019,6,0.084965855
0.05345,0.11055,0.2497,0.3045,0.32665,0.056603,0.310593,0.151849,0.09205,2023,2,0.08929202
0.0564,0.1152,0.3159,0.3675,0.3894,0.374393,0.415794,0.434563,0.383784,2019,1,0.11621915
0.2011,0.24075,0.29055,0.31795,0.3245,0.184876,0.311816,0.310455,0.260515,2023,10,0.110741735
0.18045,0.23195,0.3056,0.33235,0.3323,0.180394,0.330241,0.32503,0.261313,2021,10,0.12839973
0.12965,0.1624,0.25175,0.29945,0.31155,0.13968,0.281113,0.26365,0.211125,2022,4,0.05117986
0.21765,0.2391,0.24735,0.25825,0.2673,0.269343,0.423054,0.331671,0.264901,2020,3,0.10231236
0.0819,0.159,0.2764,0.3162,0.3329,0.093411,0.318251,0.171869,0.1003,2020,10,0.103591725
0.1916,0.2199,0.2521,0.2672,0.2766,0.171071,0.24143,0.260694,0.217395,2023,12,0.103915066
0.0829,0.13855,0.22555,0.2617,0.25795,0.132186,0.364809,0.26871,0.190431,2020,9,0.1518417
0.24235,0.2668,0.2753,0.28615,0.2987,0.208733,0.26343,0.337886,0.314896,2022,2,0.083836496
0.0391,0.0904,0.2527,0.3551,0.3361,0.060948,0.350151,0.199575,0.105511,2022,8,0.18818976
0.1194,0.1514,0.2089,0.2325,0.249,0.154173,0.261505,0.268518,0.23065,2019,12,0.110234104
0.28155,0.30755,0.31675,0.32855,0.33255,0.253736,0.309108,0.37915,0.357741,2022,3,0.083975725
0.25005,0.2797,0.2973,0.31185,0.30925,0.291494,0.356545,0.387001,0.339701,2019,10,0.11911087
0.2698,0.29335,0.2996,0.3074,0.3151,0.188933,0.305519,0.289321,0.247741,2021,3,0.084143996
0.2402,0.27595,0.3007,0.3215,0.3202,0.204731,0.294134,0.345036,0.284303,2023,5,0.082383186
0.1886,0.2149,0.2493,0.2744,0.2921,0.160346,0.286654,0.316821,0.252526,2019,2,0.08218486
0.1584,0.2024,0.2419,0.2688,0.281,0.133218,0.275021,0.287795,0.226924,2022,3,0.07994382
0.2062,0.2345,0.26,0.2764,0.2913,0.192714,0.295619,0.342039,0.302604,2021,4,0.06496419
0.1801,0.2159,0.2533,0.2691,0.2716,0.136669,0.260598,0.249474,0.198654,2023,11,0.104450606
0.2151,0.2473,0.2779,0.2944,0.3005,0.182181,0.297956,0.28774,0.223555,2021,3,0.0831979
0.2241,0.2491,0.2552,0.2735,0.2599,0.276259,0.381625,0.395389,0.309713,2022,7,0.19293168
0.16555,0.19895,0.2248,0.2406,0.2299,0.102019,0.191971,0.122396,0.079276,2020,7,0.13501704
0.06615,0.10815,0.1832,0.2029,0.2013,0.060521,0.22955,0.159934,0.093714,2019,11,0.13341802
0.11775,0.14455,0.16885,0.18385,0.19285,0.211593,0.272409,0.354758,0.334215,2019,3,0.08443546
0.2265,0.2456,0.2588,0.2693,0.2856,0.233703,0.287754,0.358319,0.342479,2022,2,0.09100635
0.336,0.369,0.3731,0.3852,0.3811,0.208251,0.315446,0.377129,0.313824,2022,6,0.08669314
0.1362,0.17265,0.2412,0.2676,0.285,0.20689,0.265933,0.329994,0.300775,2020,12,0.098646164
0.12765,0.1756,0.2725,0.30395,0.3204,0.121681,0.314236,0.25793,0.18863,2020,2,0.09449685
0.25795,0.2994,0.3247,0.3406,0.3277,0.236563,0.330365,0.360588,0.291865,2023,6,0.13100173
0.2446,0.2776,0.2898,0.3069,0.3044,0.207165,0.283354,0.353149,0.326886,2023,4,0.078632705
0.0573,0.102,0.276,0.3651,0.3677,0.053949,0.415395,0.15871,0.085945,2023,2,0.090974964
0.1437,0.1931,0.27775,0.3081,0.31645,0.224119,0.395746,0.3401,0.257944,2022,10,0.11932936
0.1044,0.1496,0.2704,0.3065,0.3153,0.188603,0.296513,0.325828,0.266744,2020,9,0.14599779
0.21535,0.24755,0.2764,0.29425,0.29535,0.18973,0.29203,0.349808,0.31612,2022,6,0.078637555
0.333,0.3534,0.3404,0.3461,0.3346,0.205075,0.246009,0.248896,0.184918,2019,10,0.13976735
0.2813,0.31455,0.32665,0.34455,0.32875,0.10305,0.294313,0.225631,0.136586,2020,7,0.12344701
0.0877,0.122,0.1938,0.2157,0.2299,0.062364,0.252128,0.125353,0.079001,2020,1,0.12141247
0.155,0.1997,0.3113,0.3371,0.3472,0.215195,0.25375,0.337598,0.325511,2022,1,0.124067895
0.1048,0.1702,0.3245,0.3787,0.3682,0.0805,0.437615,0.274705,0.152468,2019,9,0.14072047
0.0969,0.1383,0.2171,0.2395,0.2537,0.093191,0.235779,0.240866,0.171608,2023,12,0.10451001
0.2013,0.2272,0.23735,0.25535,0.25775,0.18841,0.275943,0.359776,0.303168,2021,5,0.082407705
0.1526,0.2013,0.2664,0.2953,0.2992,0.370309,0.47672,0.417691,0.313329,2023,6,0.12623627
