S2_B4,S2_B5,S2_B6,S2_B7,S2_B8,L8_B4,L8_B5,L8_B6,L8_B7,Year,Month,sm_surface
0.2068,0.2519,0.3235,0.3583,0.3451,0.48354,0.527843,0.512071,0.402566,2019,7,0.181326
0.15605,0.20495,0.31785,0.35715,0.34055,0.124473,0.39015,0.252004,0.15442,2019,7,0.079564
0.0877,0.1358,0.2476,0.2697,0.2567,0.189565,0.302288,0.390535,0.324535,2019,7,0.112117
0.3016,0.3468,0.3707,0.3934,0.3865,0.257325,0.426711,0.321978,0.238845,2019,7,0.169711
0.1303,0.159,0.2016,0.2129,0.2008,0.246009,0.364905,0.377555,0.300665,2019,7,0.136088
0.31775,0.3462,0.3462,0.3632,0.3458,0.6349,0.684565,0.55702,0.446113,2019,7,0.07429
0.3108,0.3427,0.3451,0.3613,0.3435,0.264709,0.315598,0.376194,0.335013,2019,7,0.085628
0.3635,0.4017,0.3978,0.4027,0.40305,0.288703,0.340526,0.417141,0.36012,2019,7,0.07324
0.285,0.3083,0.3031,0.3125,0.2952,0.275173,0.322995,0.389944,0.345944,2019,7,0.145339
0.2241,0.2642,0.3097,0.3307,0.317,0.15607,0.457841,0.285925,0.167991,2019,7,0.153021
0.237,0.271,0.2873,0.3029,0.2901,0.098458,0.32492,0.162038,0.086578,2019,7,0.073762
0.2934,0.3187,0.316,0.3253,0.31,0.36683,0.541648,0.402745,0.325443,2019,7,0.167273
0.1439,0.19305,0.31785,0.3666,0.3471,0.130234,0.372495,0.250808,0.15695,2019,7,0.290347
0.2984,0.3229,0.3156,0.32925,0.31175,0.281498,0.344555,0.40302,0.33295,2019,7,0.114133
0.2831,0.3077,0.304,0.3197,0.3011,0.266703,0.305423,0.372509,0.340444,2019,7,0.100695
0.21575,0.2533,0.3077,0.3333,0.3175,0.744818,0.770943,0.579103,0.440063,2019,7,0.087013
0.30235,0.3317,0.33145,0.3481,0.3261,0.242475,0.321868,0.33636,0.280893,2019,7,0.072381
0.08575,0.1431,0.2496,0.2743,0.26195,0.208939,0.368604,0.27905,0.198489,2019,7,0.169885
0.25785,0.29145,0.307,0.3221,0.30705,0.312696,0.371285,0.437574,0.384306,2019,7,0.141092
0.1507,0.19645,0.31485,0.35875,0.3438,0.14958,0.390975,0.291466,0.193374,2019,7,0.103141
0.2789,0.3128,0.3226,0.3369,0.3261,0.277538,0.369608,0.419493,0.335975,2019,7,0.078266
0.2256,0.2609,0.3167,0.3626,0.3439,0.171181,0.330833,0.255771,0.199768,2019,7,0.075835
0.3144,0.3399,0.3421,0.3582,0.3399,0.295976,0.338505,0.458254,0.37255,2019,7,0.097852
0.28205,0.31315,0.319,0.33235,0.31685,0.375465,0.443995,0.425983,0.331108,2019,7,0.252338
0.1823,0.2133,0.2473,0.2647,0.2551,0.514065,0.654453,0.408451,0.283931,2019,7,0.117598
0.2882,0.3178,0.3263,0.3474,0.3285,0.311899,0.354854,0.423728,0.3632,2019,7,0.359718
0.3082,0.3413,0.3423,0.3542,0.3358,0.088613,0.366486,0.186361,0.102239,2019,7,0.093813
0.31155,0.33615,0.3258,0.3392,0.3185,0.72906,0.757633,0.582458,0.424965,2019,7,0.080398
0.27925,0.3146,0.33065,0.3527,0.33355,0.378861,0.436185,0.443514,0.351691,2019,7,0.141828
0.2757,0.3013,0.3014,0.3172,0.2946,0.256913,0.398098,0.378463,0.290655,2019,7,0.096908
0.369,0.3995,0.3943,0.4111,0.3888,0.20689,0.313893,0.296554,0.23725,2019,7,0.074798
0.2606,0.2895,0.2979,0.3112,0.2948,0.33053,0.467013,0.346315,0.243589,2019,7,0.114748
0.3153,0.3456,0.348,0.373,0.3491,0.320823,0.463438,0.38432,0.280178,2019,7,0.087611
0.12205,0.15175,0.199,0.2252,0.2094,0.071961,0.39851,0.173684,0.08171,2019,7,0.200417
0.29485,0.31765,0.3148,0.33045,0.31465,0.910725,0.897195,0.578113,0.411298,2019,7,0.098306
0.20485,0.2386,0.28425,0.31525,0.29675,0.89109,0.856083,0.208953,0.211868,2019,7,0.090753
0.28195,0.3116,0.3174,0.33565,0.3178,0.231131,0.393876,0.349326,0.244331,2019,7,0.077425
0.3083,0.3355,0.3361,0.35475,0.33595,0.224339,0.371753,0.342603,0.2653,2019,7,0.073202
0.3113,0.3367,0.3369,0.3521,0.3343,0.278693,0.333211,0.393148,0.319228,2019,7,0.087256
0.1079,0.1422,0.2013,0.2156,0.2041,0.153788,0.368178,0.322088,0.23428,2019,7,0.122905
0.2833,0.3128,0.3146,0.3251,0.3098,0.751651,0.765071,0.586706,0.425378,2019,7,0.17417
0.29755,0.32575,0.32595,0.3482,0.33025,0.271983,0.324288,0.3885,0.346123,2019,7,0.084341
0.0971,0.1364,0.2129,0.2336,0.2215,0.431208,0.581165,0.409015,0.300156,2019,7,0.201482
0.3262,0.3566,0.3588,0.3691,0.3522,0.282845,0.315763,0.364919,0.333335,2019,7,0.173617
0.11275,0.15575,0.2382,0.25785,0.24595,0.3203,0.375685,0.410129,0.346343,2019,7,0.282611
0.34135,0.37245,0.369,0.38785,0.3675,0.341585,0.416454,0.304735,0.230554,2019,7,0.139628
0.25885,0.2864,0.28755,0.30665,0.2911,0.099118,0.345985,0.249199,0.158146,2019,7,0.142933
0.3253,0.35445,0.35465,0.37195,0.35335,0.138993,0.301834,0.345504,0.223913,2019,7,0.143687
0.2753,0.29695,0.2933,0.30285,0.29035,0.250698,0.33196,0.384526,0.327794,2019,7,0.151914
0.153,0.2029,0.2664,0.2909,0.2797,0.410335,0.508524,0.390123,0.27421,2019,7,0.093969
0.1549,0.1967,0.28715,0.32265,0.3091,0.19523,0.31854,0.345311,0.256871,2019,7,0.159907
0.11935,0.16725,0.2676,0.30645,0.2968,0.255208,0.363915,0.358608,0.287685,2019,7,0.074072
0.262,0.30485,0.352,0.382,0.3613,0.137535,0.297984,0.226319,0.159838,2019,7,0.095367
0.6057,0.678,0.64705,0.63865,0.61095,0.085381,0.303608,0.190115,0.129863,2019,7,0.164031
0.3099,0.3343,0.32905,0.34825,0.3291,0.269398,0.311706,0.364658,0.329966,2019,7,0.067211
0.2989,0.3314,0.3457,0.3511,0.326,0.310221,0.388624,0.40599,0.312834,2019,7,0.093282
0.10365,0.1564,0.30515,0.3714,0.35045,0.248731,0.423604,0.367091,0.25991,2019,7,0.363347
0.2433,0.27935,0.3086,0.32605,0.31395,0.254864,0.315666,0.358195,0.301449,2019,7,0.146001
0.1204,0.1683,0.2701,0.3027,0.2935,0.300816,0.457896,0.340444,0.266043,2019,7,0.09257
0.223,0.261,0.3192,0.3428,0.3241,0.111905,0.36089,0.252485,0.177328,2019,7,0.170064
0.2165,0.2493,0.2995,0.3322,0.3156,0.28818,0.352668,0.40005,0.341943,2019,7,0.070322
0.2079,0.2623,0.3137,0.3426,0.3219,0.295701,0.355885,0.382106,0.302109,2019,7,0.109758
0.2082,0.2459,0.2999,0.336,0.316,0.313233,0.36144,0.433614,0.375479,2019,7,0.116986
0.3004,0.33625,0.3478,0.36015,0.34765,0.21261,0.29489,0.324728,0.273,2019,7,0.115718
0.26905,0.30005,0.3108,0.32555,0.30795,0.262688,0.372468,0.416193,0.337433,2019,7,0.111745
0.2874,0.3178,0.3233,0.3436,0.3235,0.122575,0.348391,0.23802,0.162285,2019,7,0.14852
0.1998,0.2316,0.2671,0.2856,0.2773,0.168404,0.300349,0.23769,0.191435,2019,7,0.172643
0.26575,0.30065,0.31235,0.3273,0.31035,0.267473,0.345628,0.410115,0.351568,2019,7,0.08869
0.2171,0.2549,0.3104,0.3478,0.3286,0.261973,0.334875,0.38839,0.335865,2019,7,0.096063
0.2974,0.32735,0.3296,0.3516,0.33375,0.54558,0.574263,0.468443,0.36276,2019,7,0.090343
0.32845,0.39835,0.49335,0.51425,0.4882,0.537454,0.573383,0.36221,0.262591,2019,7,0.184775
0.0801,0.1153,0.1957,0.2161,0.2048,0.2202,0.294684,0.338148,0.245349,2019,7,0.08241
0.3019,0.33155,0.33725,0.35885,0.33995,0.192136,0.366555,0.283849,0.192315,2019,7,0.094706
0.5821,0.6401,0.61905,0.6144,0.58995,0.087664,0.156771,0.149113,0.106364,2019,7,0.285083
0.1794,0.232,0.328,0.3693,0.3544,0.274966,0.32316,0.390563,0.346178,2019,7,0.179673
0.2826,0.3078,0.3043,0.3133,0.3006,0.267033,0.370708,0.404368,0.321428,2019,7,0.110402
0.3347,0.36725,0.3775,0.39805,0.37375,0.230829,0.322789,0.369443,0.309575,2019,7,0.067945
0.24085,0.27885,0.29745,0.317,0.3059,0.123661,0.331823,0.248415,0.155644,2019,7,0.103112
0.1955,0.24,0.3184,0.3484,0.3289,0.223583,0.28983,0.280315,0.22273,2019,7,0.091211
0.1627,0.2125,0.3063,0.337,0.3169,0.33053,0.406265,0.439018,0.347635,2019,7,0.065628
0.3176,0.3452,0.34345,0.36295,0.34535,0.236109,0.30677,0.36287,0.30149,2019,7,0.075836
0.27345,0.29925,0.29905,0.3141,0.3009,0.32316,0.377555,0.394014,0.30358,2019,7,0.136325
0.15555,0.1928,0.2507,0.27425,0.25935,0.262523,0.37992,0.34043,0.256748,2019,7,0.351489
0.19405,0.237,0.31255,0.33355,0.3196,0.239945,0.347608,0.34131,0.263843,2019,7,0.077056
0.3179,0.3447,0.3456,0.3612,0.3419,0.68473,0.716025,0.65855,0.540383,2019,7,0.071284
0.1914,0.2296,0.2782,0.3031,0.2897,0.204429,0.252059,0.280398,0.234473,2019,7,0.07612
0.1464,0.19625,0.2996,0.3393,0.32305,0.342658,0.423865,0.4226,0.327835,2019,7,0.114513
0.29345,0.322,0.32355,0.3356,0.3164,0.325828,0.389518,0.436818,0.35099,2019,7,0.144558
0.2308,0.2644,0.3078,0.337,0.3171,0.381653,0.524281,0.366253,0.24748,2019,7,0.07478
0.2991,0.3247,0.327,0.3404,0.32285,0.076623,0.41644,0.261423,0.14639,2019,7,0.145153
0.25425,0.28145,0.2804,0.2984,0.28145,0.258783,0.495228,0.400435,0.291123,2019,7,0.155253
0.15705,0.20835,0.2959,0.32585,0.3102,0.186843,0.386369,0.341846,0.233744,2019,7,0.173444
0.28245,0.30475,0.3133,0.3334,0.31205,0.443775,0.508978,0.450155,0.332648,2019,7,0.313484
0.18325,0.23505,0.30895,0.3435,0.3248,0.129766,0.337474,0.228959,0.148356,2019,7,0.199044
0.1661,0.20155,0.2474,0.2678,0.2546,0.253613,0.418338,0.232438,0.172955,2019,7,0.181654
0.2836,0.307,0.3006,0.3225,0.307,0.243396,0.290559,0.396063,0.318526,2019,7,0.087267
0.1365,0.1953,0.3221,0.3744,0.3532,0.221011,0.411999,0.318141,0.253214,2019,7,0.123514
0.09955,0.1434,0.2189,0.24535,0.2353,0.12252,0.380223,0.233345,0.143035,2019,7,0.094306
0.3045,0.3278,0.3229,0.332,0.3138,0.539723,0.568653,0.5051,0.398318,2019,7,0.084521
0.1515,0.1958,0.2895,0.3302,0.3109,0.233428,0.337075,0.381213,0.307306,2019,7,0.091528
0.2025,0.2375,0.2633,0.2791,0.2632,0.404326,0.472609,0.476885,0.377349,2019,7,0.14002
0.2985,0.3243,0.32385,0.3424,0.32775,0.268683,0.31579,0.388005,0.34153,2019,7,0.25651
0.1801,0.2336,0.3431,0.3764,0.3566,0.256088,0.312105,0.378353,0.327258,2019,7,0.194027
0.1536,0.203,0.2811,0.3079,0.29585,0.184574,0.250079,0.257655,0.192205,2019,7,0.090596
0.2773,0.3061,0.30525,0.32345,0.3041,0.342726,0.434906,0.35792,0.286076,2019,7,0.077583
0.3571,0.3911,0.3974,0.4085,0.4167,0.318458,0.372853,0.434205,0.378765,2019,7,0.345326
0.2342,0.2602,0.2673,0.2774,0.2646,0.10085,0.313535,0.15167,0.072195,2019,7,0.169303
0.2228,0.26525,0.30735,0.3289,0.3181,0.508359,0.641844,0.50796,0.402745,2019,7,0.108734
0.1129,0.14825,0.22105,0.2396,0.23045,0.203315,0.410968,0.314635,0.233428,2019,7,0.378445
0.3195,0.3451,0.3384,0.3503,0.3377,0.44086,0.557708,0.38839,0.274595,2019,7,0.13346
0.0977,0.1429,0.2359,0.2585,0.24215,0.26057,0.307746,0.374791,0.330379,2019,7,0.078431
0.33045,0.35795,0.3521,0.3719,0.35145,0.130605,0.323023,0.232699,0.152261,2019,7,0.071636
0.1945,0.23095,0.27165,0.30095,0.2826,0.345105,0.449743,0.466628,0.384045,2019,7,0.105738
0.31265,0.3403,0.34065,0.3584,0.3396,0.209338,0.357824,0.283656,0.210933,2019,7,0.188941
0.1433,0.1831,0.2749,0.3083,0.2927,0.25705,0.306784,0.375204,0.32536,2019,7,0.082149
0.17885,0.2209,0.27925,0.2953,0.284,0.198131,0.287616,0.298685,0.218138,2019,7,0.064717
0.3213,0.3527,0.3526,0.3625,0.3421,0.286654,0.35836,0.415629,0.34065,2019,7,0.126937
0.288,0.31535,0.31485,0.334,0.3169,0.45351,0.520844,0.507025,0.415643,2019,7,0.093429
0.1652,0.2137,0.2888,0.3155,0.2978,0.360574,0.439609,0.353314,0.271996,2019,7,0.090876
0.12775,0.17755,0.27055,0.3035,0.29575,0.2345,0.369126,0.336278,0.242833,2019,7,0.074033
0.32485,0.3552,0.3587,0.36775,0.35215,0.228038,0.339908,0.28796,0.224765,2019,7,0.12624
0.1447,0.1945,0.27925,0.30665,0.29655,0.734285,0.775728,0.570275,0.423453,2019,7,0.091957
0.3333,0.3615,0.358,0.3692,0.3473,0.231406,0.320823,0.344101,0.282529,2019,7,0.082673
0.2872,0.3159,0.31645,0.33425,0.3159,0.375465,0.432308,0.484888,0.41512,2019,7,0.113507
0.33625,0.37395,0.371,0.39015,0.3672,0.160814,0.352049,0.250629,0.166548,2019,7,0.079562
0.158,0.2101,0.3072,0.3462,0.3273,0.168321,0.368494,0.262976,0.17422,2019,7,0.076903
0.14285,0.18165,0.2449,0.2647,0.2463,0.323133,0.46264,0.363145,0.280178,2019,7,0.089481
0.1882,0.2284,0.283,0.314,0.3061,0.32371,0.41776,0.395994,0.327106,2019,7,0.08755
0.2763,0.3073,0.31325,0.32475,0.3076,0.221094,0.365469,0.283794,0.198338,2019,7,0.073944
0.1968,0.2305,0.26875,0.2923,0.28295,0.353094,0.404313,0.409648,0.327258,2019,7,0.125486
0.1505,0.1853,0.2159,0.2372,0.2205,0.3302,0.388363,0.444655,0.38465,2019,7,0.094056
0.3197,0.3518,0.3614,0.37315,0.35635,0.301105,0.354703,0.33636,0.270498,2019,7,0.079809
0.28495,0.3257,0.35275,0.3707,0.35465,0.27388,0.324576,0.390109,0.348254,2019,7,0.189539
0.31125,0.34095,0.33735,0.3577,0.33505,0.840903,0.786975,0.175155,0.194433,2019,7,0.13142
0.1369,0.1855,0.29725,0.34215,0.32435,0.385324,0.414433,0.420276,0.340678,2019,7,0.073554
0.2639,0.2942,0.3006,0.3135,0.2985,0.128213,0.33735,0.269178,0.17708,2019,7,0.110836
0.12425,0.16535,0.2617,0.2943,0.28375,0.180669,0.30776,0.304048,0.232685,2019,7,0.311576
0.2056,0.2386,0.2813,0.309,0.2962,0.11482,0.346838,0.220159,0.141454,2019,7,0.068935
0.1783,0.2041,0.2287,0.2418,0.2395,0.343111,0.502254,0.383811,0.265451,2019,7,0.078058
0.27795,0.3022,0.30105,0.31665,0.2969,0.151821,0.264681,0.253558,0.182704,2019,7,0.081476
0.14685,0.18895,0.25275,0.2774,0.26915,0.181659,0.302769,0.302466,0.231324,2019,7,0.106148
0.1731,0.2168,0.2896,0.3203,0.3038,0.230691,0.366335,0.325085,0.24572,2019,7,0.095107
0.2438,0.2879,0.3348,0.3532,0.3374,0.28488,0.38278,0.408218,0.317523,2019,7,0.078227
0.2005,0.2486,0.3094,0.3363,0.3175,0.362623,0.433765,0.458185,0.369855,2019,7,0.080448
0.1513,0.19215,0.2437,0.26575,0.2495,0.133726,0.271034,0.200675,0.133891,2019,7,0.10969
0.2945,0.3171,0.3104,0.3266,0.3158,0.307403,0.43448,0.363475,0.269563,2019,7,0.069136
0.1749,0.2077,0.2489,0.2667,0.2557,0.654123,0.686628,0.462255,0.344473,2019,7,0.162914
0.3425,0.3757,0.3739,0.3922,0.372,0.3137,0.371863,0.438413,0.384815,2019,7,0.107938
0.1014,0.1063,0.0991,0.0988,0.0947,0.265946,0.314195,0.377211,0.332386,2019,7,0.0721
0.24825,0.2932,0.3491,0.3728,0.36455,0.359543,0.466023,0.446525,0.354373,2019,7,0.16644
0.3101,0.3368,0.3329,0.3438,0.32695,0.225521,0.289211,0.345958,0.286214,2019,7,0.082149
0.2539,0.2858,0.3042,0.3311,0.3126,0.152743,0.28818,0.21415,0.147738,2019,7,0.039629
0.20985,0.25215,0.2596,0.2676,0.25475,0.302233,0.363723,0.423453,0.335728,2019,7,0.084341
0.174,0.2007,0.2126,0.2291,0.2227,0.482633,0.62445,0.400435,0.269288,2019,7,0.16169
0.2607,0.29355,0.3078,0.3221,0.30675,0.510614,0.534965,0.443211,0.343648,2019,7,0.088963
0.093,0.133,0.2163,0.237,0.2245,0.255015,0.311954,0.277331,0.192618,2019,7,0.090884
0.1142,0.16915,0.29265,0.3293,0.3136,0.122245,0.282598,0.26112,0.17345,2019,7,0.15309
0.3675,0.4079,0.4223,0.4422,0.4253,0.06169,0.36375,0.208155,0.114078,2019,7,0.088546
0.2861,0.3213,0.3293,0.3432,0.32975,0.310565,0.407338,0.408603,0.33328,2019,7,0.089005
0.1669,0.1969,0.2277,0.2437,0.2328,0.227955,0.310428,0.35847,0.306303,2019,7,0.083406
0.1233,0.17535,0.30115,0.34545,0.33115,1.053478,1.02771,0.524625,0.36144,2019,7,0.275166
0.0999,0.1702,0.3414,0.3952,0.3724,0.249598,0.340114,0.417966,0.346081,2019,7,0.160264
0.2214,0.256,0.2874,0.3047,0.2931,0.27377,0.323339,0.389971,0.346081,2019,7,0.158641
0.15075,0.19375,0.2753,0.3031,0.28795,0.217368,0.33086,0.400188,0.312903,2019,7,0.158036
0.26155,0.3043,0.33705,0.35705,0.3437,0.235421,0.285403,0.302288,0.228161,2019,7,0.087111
0.16295,0.195,0.228,0.2364,0.23445,0.147036,0.317894,0.300321,0.213559,2019,7,0.076082
0.1542,0.1772,0.1854,0.199,0.1927,0.163454,0.312243,0.274004,0.205969,2019,7,0.092247
0.2964,0.3236,0.3237,0.3347,0.3147,0.291095,0.338643,0.407613,0.352338,2019,7,0.111119
0.307,0.3343,0.3519,0.372,0.351,0.401934,0.512264,0.450348,0.359488,2019,7,0.376891
0.1443,0.1907,0.2849,0.31665,0.3044,0.263788,0.319228,0.37255,0.323545,2019,7,0.097254
0.20565,0.24725,0.29575,0.3266,0.308,0.182195,0.2818,0.299098,0.226663,2019,7,0.07028
0.3179,0.3534,0.3545,0.3707,0.355,0.253599,0.398441,0.335054,0.244221,2019,7,0.083857
0.1058,0.1492,0.2279,0.25,0.237,0.288208,0.349203,0.397025,0.342328,2019,7,0.077056
0.3094,0.3342,0.3333,0.3503,0.3262,0.117941,0.36815,0.229289,0.127333,2019,7,0.164031
0.2888,0.3138,0.3071,0.3252,0.3032,0.304818,0.360533,0.42975,0.369663,2019,7,0.124245
0.122,0.1854,0.2936,0.32605,0.3126,0.287933,0.354276,0.359199,0.316821,2019,7,0.092491
0.11075,0.17345,0.29835,0.3278,0.3132,0.294945,0.407255,0.430383,0.348213,2019,7,0.08804
0.2988,0.32755,0.33015,0.3502,0.3317,0.315543,0.37673,0.44768,0.388418,2019,7,0.164004
0.2057,0.2469,0.2933,0.3166,0.2973,0.22482,0.356339,0.330076,0.252774,2019,7,0.127891
0.1101,0.1319,0.1578,0.172,0.1683,0.281993,0.34857,0.395788,0.337845,2019,7,0.087142
0.3521,0.38185,0.38595,0.39655,0.37395,0.154241,0.332235,0.290188,0.193071,2019,7,0.094206
0.1526,0.2007,0.2774,0.301,0.2835,0.243878,0.30699,0.355321,0.297104,2019,7,0.104543
0.1988,0.2344,0.281,0.3022,0.2919,0.317605,0.37343,0.408314,0.349024,2019,7,0.076805
0.18705,0.22125,0.2721,0.296,0.28735,0.232396,0.318045,0.34747,0.280824,2019,7,0.03927
0.15465,0.2083,0.3036,0.34215,0.3239,0.30281,0.37101,0.42117,0.360313,2019,7,0.132819
0.3119,0.33855,0.33545,0.35215,0.3323,0.453703,0.543545,0.510958,0.411738,2019,7,0.072511
0.185,0.2142,0.2264,0.244,0.2369,0.138828,0.333858,0.276795,0.191078,2019,7,0.110299
0.3038,0.331,0.3279,0.3469,0.3301,0.215718,0.327931,0.31645,0.246531,2019,7,0.088494
0.32,0.3466,0.3462,0.3623,0.3419,0.313659,0.367834,0.44306,0.367545,2019,7,0.164152
0.29545,0.31875,0.31325,0.32615,0.3113,0.268655,0.323215,0.304983,0.287933,2019,7,0.256592
0.28135,0.3082,0.31265,0.3281,0.31265,0.236398,0.307898,0.34989,0.280453,2019,7,0.318379
0.191,0.2319,0.2952,0.3211,0.3044,0.325855,0.362458,0.109293,0.057166,2019,7,0.183907
0.1456,0.1875,0.2613,0.2905,0.2796,0.163578,0.33097,0.267473,0.19039,2019,7,0.084451
0.29655,0.32385,0.32825,0.34385,0.32305,0.377129,0.479718,0.382258,0.277579,2019,7,0.066988
0.14385,0.1846,0.22445,0.2439,0.234,0.941443,0.924901,0.516843,0.352214,2019,7,0.073241
0.2889,0.3241,0.3389,0.353,0.33955,0.206656,0.384073,0.299991,0.206945,2019,7,0.141025
0.33695,0.37075,0.3707,0.3822,0.36615,0.314333,0.389408,0.450788,0.384265,2019,7,0.131975
0.2994,0.3265,0.3197,0.3404,0.3197,0.425268,0.458295,0.44174,0.354716,2019,7,0.119274
0.15875,0.2024,0.2771,0.3067,0.29375,0.36463,0.434068,0.445645,0.358058,2019,7,0.172599
0.2467,0.27825,0.28045,0.29885,0.2818,0.365978,0.491061,0.381158,0.292951,2019,7,0.283385
0.3231,0.3527,0.35,0.3743,0.35,0.492285,0.545718,0.422023,0.358085,2019,7,0.126698
0.1393,0.188,0.297,0.3355,0.3202,0.130963,0.337749,0.237374,0.161158,2019,7,0.07429
0.1012,0.1616,0.3024,0.3389,0.316,0.41171,0.431483,0.102253,0.060673,2019,7,0.338514
0.0979,0.1526,0.3036,0.3726,0.353,0.373788,0.409249,0.400531,0.31502,2019,7,0.109256
0.2515,0.288,0.3047,0.3221,0.3062,0.506599,0.540108,0.512113,0.394633,2019,7,0.092514
0.2756,0.30385,0.31475,0.3281,0.3109,0.087815,0.191655,0.187558,0.132943,2019,7,0.073453
0.1182,0.171,0.2737,0.3117,0.2985,0.678405,0.694685,0.578855,0.455738,2019,7,0.095553
0.17515,0.2018,0.22885,0.24885,0.2398,0.29115,0.395595,0.460523,0.388225,2019,7,0.089915
0.2509,0.2786,0.28085,0.29865,0.2819,0.233056,0.296953,0.35374,0.298438,2019,7,0.145841
0.30475,0.3354,0.34245,0.35355,0.34245,0.281181,0.354001,0.409428,0.314223,2019,7,0.320108
0.2903,0.3149,0.3109,0.3193,0.3037,0.265836,0.307499,0.375919,0.336113,2019,7,0.071452
0.16525,0.2178,0.2994,0.3261,0.31605,0.275585,0.358745,0.39169,0.307843,2019,7,0.084529
0.0781,0.121,0.2048,0.2277,0.2132,0.25012,0.288276,0.37651,0.309094,2019,7,0.085907
0.17125,0.2073,0.2717,0.30125,0.28655,0.254919,0.364273,0.375616,0.292924,2019,7,0.141945
0.283,0.3051,0.3045,0.318,0.30125,0.27729,0.431936,0.331575,0.251921,2019,7,0.158226
0.1273,0.1711,0.2557,0.2817,0.274,1.092253,1.034915,0.19501,0.24418,2019,7,0.351475
0.2616,0.3081,0.3534,0.3671,0.3564,0.267473,0.397795,0.32866,0.253379,2019,8,0.228775
0.10705,0.1617,0.2899,0.3424,0.32945,0.073749,0.398139,0.186293,0.098018,2019,8,0.203531
0.0595,0.11205,0.2804,0.3616,0.3466,0.47826,0.53491,0.401521,0.306041,2019,8,0.257889
0.27415,0.3052,0.3155,0.3336,0.3145,0.139666,0.307458,0.246133,0.181191,2019,8,0.151195
0.203,0.2477,0.3213,0.359,0.34165,0.263966,0.361206,0.390618,0.324796,2019,8,0.472972
0.1106,0.17915,0.34005,0.39375,0.37885,0.252265,0.311308,0.369195,0.324439,2019,8,0.265661
0.2152,0.2599,0.3354,0.3558,0.3434,0.109966,0.398565,0.239271,0.153196,2019,8,0.339587
0.30665,0.33735,0.3397,0.35365,0.33735,0.149209,0.310716,0.284701,0.2147,2019,8,0.151726
0.2161,0.2628,0.3119,0.33005,0.3184,0.146569,0.356861,0.28169,0.189221,2019,8,0.290933
0.0457,0.1105,0.3359,0.4288,0.4149,0.390535,0.425048,0.347195,0.286778,2019,8,0.116878
0.1543,0.1885,0.231,0.2476,0.2353,0.498981,0.633759,0.470436,0.355899,2019,8,0.287696
0.2855,0.3452,0.45155,0.4884,0.47265,0.127965,0.436378,0.287273,0.206423,2019,8,0.176517
0.1472,0.2066,0.3693,0.4089,0.3945,0.224971,0.287548,0.329114,0.268174,2019,8,0.093434
0.1503,0.1955,0.3027,0.3579,0.3414,0.07104,0.358388,0.199273,0.118258,2019,8,0.152881
0.29175,0.3254,0.3357,0.3508,0.3357,0.29489,0.45736,0.396585,0.319503,2019,8,0.137628
0.12925,0.18775,0.33895,0.38515,0.37555,0.276108,0.349395,0.390508,0.332483,2019,8,0.259721
0.0901,0.1437,0.2704,0.3247,0.3129,0.21998,0.342025,0.342245,0.26816,2019,8,0.110995
0.2575,0.30705,0.37905,0.40485,0.3945,0.269191,0.386328,0.33856,0.300473,2019,8,0.117926
0.2525,0.2915,0.328,0.343,0.3263,0.24528,0.295578,0.394165,0.311981,2019,8,0.203039
0.173,0.2224,0.2876,0.3047,0.2874,0.179459,0.313288,0.312229,0.226621,2019,8,0.163578
0.2724,0.30255,0.3061,0.32005,0.3013,0.230458,0.351059,0.350798,0.274169,2019,8,0.288732
0.2212,0.2663,0.3227,0.3454,0.3308,0.257078,0.31161,0.374035,0.336319,2019,8,0.089716
0.2569,0.29025,0.3039,0.31775,0.29945,0.379398,0.49707,0.375658,0.299813,2019,8,0.141797
0.2536,0.3078,0.3613,0.3816,0.3695,0.16993,0.325883,0.27454,0.196358,2019,8,0.102688
0.0555,0.1482,0.3912,0.4583,0.4533,0.210658,0.49762,0.339193,0.265218,2019,8,0.322321
0.2188,0.269,0.3291,0.351,0.33355,0.274925,0.419465,0.300033,0.222703,2019,8,0.295008
0.1617,0.2081,0.2777,0.3073,0.2909,0.177658,0.424401,0.319599,0.213298,2019,8,0.160502
0.284,0.3107,0.3166,0.3227,0.3123,0.283643,0.372495,0.287383,0.219925,2019,8,0.270656
0.2141,0.2668,0.3229,0.3416,0.3327,0.095639,0.327588,0.203989,0.124954,2019,8,0.123553
0.1986,0.2685,0.3664,0.3919,0.3784,0.353066,0.411971,0.426464,0.339413,2019,8,0.386397
0.1272,0.1821,0.2841,0.327,0.3241,0.101056,0.345119,0.21877,0.134744,2019,8,0.201738
0.25605,0.28645,0.30185,0.3251,0.31555,0.198008,0.34593,0.326928,0.260598,2019,8,0.156874
0.3639,0.3996,0.4062,0.4083,0.4073,0.068496,-0.00052,0.017965,0.017649,2019,8,0.266262
0.0726,0.1392,0.3532,0.4298,0.4146,0.147848,0.282295,0.280659,0.196619,2019,8,0.175135
0.0902,0.1559,0.3439,0.4036,0.3885,0.25386,0.306234,0.371203,0.333679,2019,8,0.216717
0.1442,0.2066,0.327,0.3625,0.3486,0.17411,0.330255,0.270154,0.193126,2019,8,0.165936
0.1044,0.17615,0.34195,0.3952,0.38285,0.625358,0.676233,0.45527,0.322335,2019,8,0.264777
0.2482,0.27575,0.2783,0.2965,0.27665,0.296183,0.375465,0.4105,0.355198,2019,8,0.122289
0.0868,0.149,0.3094,0.3738,0.3707,0.532463,0.598215,0.467398,0.377143,2019,8,0.257692
