S2_B4,S2_B5,S2_B6,S2_B7,S2_B8,L8_B4,L8_B5,L8_B6,L8_B7,Year,Month,sm_surface
0.1453,0.1793,0.2186,0.2446,0.2525,0.011722,0.012011,0.023561,0.019106,2019,1,0.088908
0.086,0.13035,0.2337,0.2673,0.27585,0.058871,0.191861,0.199314,0.126068,2019,1,0.102021
0.03025,0.0277,0.0246,0.0237,0.0218,0.135968,0.266648,0.302246,0.221039,2019,1,0.120123
0.0432,0.0399,0.0372,0.0375,0.0335,0.356435,0.466531,0.355142,0.271089,2019,1,0.122166
0.1304,0.1632,0.1951,0.2107,0.2209,0.006387,0.004215,0.015847,0.012355,2019,1,0.103192
0.0812,0.1245,0.2373,0.2806,0.282,0.075399,0.221039,0.200689,0.126783,2019,1,0.12785
0.0403,0.0407,0.0358,0.034,0.02965,0.15288,0.265424,0.302246,0.231571,2019,1,0.146891
0.047,0.0453,0.0405,0.0374,0.0345,0.179926,0.340471,0.308709,0.22482,2019,1,0.129065
0.03205,0.0302,0.0275,0.02705,0.0253,0.06862,0.216845,0.236563,0.147655,2019,1,0.251086
0.03685,0.0754,0.17185,0.2027,0.21655,0.045259,0.202449,0.170384,0.09843,2019,1,0.221912
0.0966,0.1252,0.1683,0.1854,0.1941,-0.00384,-0.00424,0.008161,0.007653,2019,1,0.228241
0.08395,0.12575,0.203,0.2292,0.24335,0.253434,0.376661,0.314044,0.243864,2019,1,0.148314
0.05505,0.05255,0.0479,0.046,0.0434,0.27003,0.451365,0.327326,0.237649,2019,1,0.08536
0.14565,0.1808,0.2311,0.25975,0.27305,0.133259,0.282735,0.320754,0.243685,2019,1,0.188354
0.048,0.0987,0.2149,0.25,0.2708,0.060287,0.203865,0.183089,0.113748,2019,1,0.216741
0.05275,0.0879,0.17105,0.19755,0.2074,0.256418,0.331575,0.291741,0.222331,2019,1,0.130917
0.0953,0.13555,0.2136,0.2389,0.2523,0.073955,0.201266,0.20359,0.128515,2019,1,0.161055
0.0325,0.02925,0.0266,0.02575,0.0248,0.11812,0.252306,0.313191,0.234032,2019,1,0.189249
0.03835,0.0373,0.0323,0.0306,0.0275,0.164141,0.33823,0.335411,0.237236,2019,1,0.112935
0.052,0.07155,0.10005,0.1048,0.1009,0.134826,0.267308,0.265878,0.206189,2019,1,0.224712
0.0382,0.03725,0.03245,0.0309,0.0278,0.070215,0.288441,0.188217,0.11669,2019,1,0.240387
0.0506,0.0457,0.0414,0.0405,0.0371,0.24737,0.409716,0.334724,0.257848,2019,1,0.090548
0.065,0.1052,0.1754,0.1974,0.2116,0.007721,0.006992,0.016439,0.014225,2019,1,0.099971
0.10015,0.13265,0.1964,0.2252,0.24455,0.026765,0.017305,0.011255,0.007818,2019,1,0.147274
0.1106,0.1532,0.23465,0.2707,0.2829,0.176887,0.290848,0.398372,0.310689,2019,1,0.114591
0.066,0.062,0.059,0.0581,0.0563,0.028374,0.194075,0.134593,0.06818,2019,1,0.219483
0.0378,0.0791,0.1723,0.2035,0.2188,-0.00047,-0.00118,0.00702,0.00669,2019,1,0.090548
0.044,0.1116,0.2689,0.3109,0.3292,0.045616,0.26794,0.168858,0.097536,2019,1,0.066598
0.08545,0.1148,0.2039,0.24205,0.2484,0.157857,0.299414,0.330984,0.270113,2019,1,0.105076
